Unnamed: 0,Date,State/UT,Commodity,Price,Temperature,Humidity,Precipitation,Wind Speed
6828,04/06/2024,Madhya Pradesh,Masoor Dal,91.09,,,,
6829,04/06/2024,Maharashtra,Masoor Dal,97.26,,,,
6830,04/06/2024,Meghalaya,Masoor Dal,89.71,,,,
6831,04/06/2024,Mizoram,Masoor Dal,99.55,,,,
6832,04/06/2024,Nagaland,Masoor Dal,97.38,,,,
6833,04/06/2024,Odisha,Masoor Dal,83.56,,,,
6834,04/06/2024,Punjab,Masoor Dal,99.8,,,,
6835,04/06/2024,Rajasthan,Masoor Dal,88.3,,,,
6836,04/06/2024,Sikkim,Masoor Dal,101.0,,,,
6837,04/06/2024,Tamil Nadu,Masoor Dal,94.12,,,,
6838,04/06/2024,Telangana,Masoor Dal,90.0,,,,
6839,04/06/2024,Tripura,Masoor Dal,102.67,,,,
6840,04/06/2024,Uttar Pradesh,Masoor Dal,93.45,,,,
6841,04/06/2024,Uttarakhand,Masoor Dal,99.0,,,,
6842,04/06/2024,West Bengal,Masoor Dal,105.42,,,,
6843,05/06/2024,Andaman and Nicobar,Masoor Dal,100.67,,,,
6844,05/06/2024,Andhra Pradesh,Masoor Dal,102.8,,,,
6845,05/06/2024,Arunachal pradesh,Masoor Dal,103.25,,,,
6846,05/06/2024,Assam,Masoor Dal,91.92,,,,
6847,05/06/2024,Bihar,Masoor Dal,80.25,,,,
6848,05/06/2024,Chandigarh,Masoor Dal,94.0,,,,
6849,05/06/2024,Chhattisgarh,Masoor Dal,97.14,,,,
6850,05/06/2024,Delhi,Masoor Dal,90.0,,,,
6851,05/06/2024,DNH and DD,Masoor Dal,95.0,,,,
6852,05/06/2024,Goa,Masoor Dal,98.0,,,,
6853,05/06/2024,Gujarat,Masoor Dal,92.88,,,,
6854,05/06/2024,Haryana,Masoor Dal,96.25,,,,
6855,05/06/2024,Himachal Pradesh,Masoor Dal,88.25,,,,
6856,05/06/2024,Jammu and Kashmir,Masoor Dal,101.2,,,,
6857,05/06/2024,Jharkhand,Masoor Dal,82.44,,,,
6858,05/06/2024,Karnataka,Masoor Dal,106.66,,,,
6859,05/06/2024,Kerala,Masoor Dal,115.0,,,,
6860,05/06/2024,Madhya Pradesh,Masoor Dal,91.35,,,,
6861,05/06/2024,Maharashtra,Masoor Dal,97.16,,,,
6862,05/06/2024,Manipur,Masoor Dal,90.0,,,,
6863,05/06/2024,Meghalaya,Masoor Dal,89.8,,,,
6864,05/06/2024,Mizoram,Masoor Dal,99.55,,,,
6865,05/06/2024,Nagaland,Masoor Dal,97.38,,,,
6866,05/06/2024,Odisha,Masoor Dal,82.91,,,,
6867,05/06/2024,Puducherry,Masoor Dal,90.0,,,,
6868,05/06/2024,Punjab,Masoor Dal,99.21,,,,
6869,05/06/2024,Rajasthan,Masoor Dal,89.07,,,,
6870,05/06/2024,Sikkim,Masoor Dal,101.0,,,,
6871,05/06/2024,Tamil Nadu,Masoor Dal,93.83,,,,
6872,05/06/2024,Telangana,Masoor Dal,93.0,,,,
6873,05/06/2024,Tripura,Masoor Dal,103.75,,,,
6874,05/06/2024,Uttar Pradesh,Masoor Dal,93.54,,,,
6875,05/06/2024,Uttarakhand,Masoor Dal,99.25,,,,
6876,05/06/2024,West Bengal,Masoor Dal,105.62,,,,
6877,06/06/2024,Andaman and Nicobar,Masoor Dal,100.67,,,,
6878,06/06/2024,Andhra Pradesh,Masoor Dal,97.5,,,,
6879,06/06/2024,Arunachal pradesh,Masoor Dal,103.25,,,,
6880,06/06/2024,Assam,Masoor Dal,92.18,,,,
6881,06/06/2024,Bihar,Masoor Dal,79.84,,,,
6882,06/06/2024,Chandigarh,Masoor Dal,98.0,,,,
6883,06/06/2024,Chhattisgarh,Masoor Dal,97.14,,,,
6884,06/06/2024,Delhi,Masoor Dal,90.0,,,,
6885,06/06/2024,DNH and DD,Masoor Dal,95.0,,,,
6886,06/06/2024,Goa,Masoor Dal,98.0,,,,
6887,06/06/2024,Gujarat,Masoor Dal,92.71,,,,
6888,06/06/2024,Haryana,Masoor Dal,100.5,,,,
6889,06/06/2024,Himachal Pradesh,Masoor Dal,88.42,,,,
6890,06/06/2024,Jammu and Kashmir,Masoor Dal,100.5,,,,
6891,06/06/2024,Jharkhand,Masoor Dal,82.37,,,,
6892,06/06/2024,Karnataka,Masoor Dal,107.03,,,,
6893,06/06/2024,Kerala,Masoor Dal,116.0,,,,
6894,06/06/2024,Madhya Pradesh,Masoor Dal,91.29,,,,
6895,06/06/2024,Maharashtra,Masoor Dal,96.89,,,,
6896,06/06/2024,Manipur,Masoor Dal,90.0,,,,
6897,06/06/2024,Meghalaya,Masoor Dal,90.0,,,,
6898,06/06/2024,Mizoram,Masoor Dal,99.55,,,,
6899,06/06/2024,Nagaland,Masoor Dal,97.38,,,,
6900,06/06/2024,Odisha,Masoor Dal,82.8,,,,
6901,06/06/2024,Puducherry,Masoor Dal,90.0,,,,
6902,06/06/2024,Punjab,Masoor Dal,99.67,,,,
6903,06/06/2024,Rajasthan,Masoor Dal,89.37,,,,
6904,06/06/2024,Sikkim,Masoor Dal,101.0,,,,
6905,06/06/2024,Tamil Nadu,Masoor Dal,93.73,,,,
6906,06/06/2024,Telangana,Masoor Dal,92.6,,,,
6907,06/06/2024,Tripura,Masoor Dal,103.75,,,,
6908,06/06/2024,Uttar Pradesh,Masoor Dal,93.41,,,,
6909,06/06/2024,Uttarakhand,Masoor Dal,99.25,,,,
6910,06/06/2024,West Bengal,Masoor Dal,106.27,,,,
6911,07/06/2024,Andaman and Nicobar,Masoor Dal,100.67,,,,
6912,07/06/2024,Andhra Pradesh,Masoor Dal,102.8,,,,
6913,07/06/2024,Arunachal pradesh,Masoor Dal,103.25,,,,
6914,07/06/2024,Assam,Masoor Dal,92.48,,,,
6915,07/06/2024,Bihar,Masoor Dal,79.88,,,,
6916,07/06/2024,Chandigarh,Masoor Dal,98.0,,,,
6917,07/06/2024,Chhattisgarh,Masoor Dal,91.2,,,,
6918,07/06/2024,Delhi,Masoor Dal,90.0,,,,
6919,07/06/2024,DNH and DD,Masoor Dal,95.0,,,,
6920,07/06/2024,Goa,Masoor Dal,98.0,,,,
6921,07/06/2024,Gujarat,Masoor Dal,92.88,,,,
6922,07/06/2024,Haryana,Masoor Dal,96.25,,,,
6923,07/06/2024,Himachal Pradesh,Masoor Dal,88.92,,,,
6924,07/06/2024,Jammu and Kashmir,Masoor Dal,100.6,,,,
6925,07/06/2024,Jharkhand,Masoor Dal,82.5,,,,
6926,07/06/2024,Karnataka,Masoor Dal,107.27,,,,
6927,07/06/2024,Kerala,Masoor Dal,116.45,,,,
6928,07/06/2024,Madhya Pradesh,Masoor Dal,91.63,,,,
6929,07/06/2024,Maharashtra,Masoor Dal,96.68,,,,
6930,07/06/2024,Manipur,Masoor Dal,90.0,,,,
6931,07/06/2024,Meghalaya,Masoor Dal,89.8,,,,
6932,07/06/2024,Mizoram,Masoor Dal,99.55,,,,
6933,07/06/2024,Nagaland,Masoor Dal,97.38,,,,
6934,07/06/2024,Odisha,Masoor Dal,82.63,,,,
6935,07/06/2024,Puducherry,Masoor Dal,90.0,,,,
6936,07/06/2024,Punjab,Masoor Dal,99.07,,,,
6937,07/06/2024,Rajasthan,Masoor Dal,89.57,,,,
6938,07/06/2024,Sikkim,Masoor Dal,101.0,,,,
6939,07/06/2024,Tamil Nadu,Masoor Dal,93.83,,,,
6940,07/06/2024,Telangana,Masoor Dal,92.5,,,,
6941,07/06/2024,Tripura,Masoor Dal,103.75,,,,
6942,07/06/2024,Uttar Pradesh,Masoor Dal,93.52,,,,
6943,07/06/2024,Uttarakhand,Masoor Dal,103.33,,,,
6944,07/06/2024,West Bengal,Masoor Dal,106.18,,,,
6945,08/06/2024,Andaman and Nicobar,Masoor Dal,103.5,,,,
6946,08/06/2024,Andhra Pradesh,Masoor Dal,97.5,,,,
6947,08/06/2024,Arunachal pradesh,Masoor Dal,103.25,,,,
6948,08/06/2024,Assam,Masoor Dal,92.18,,,,
6949,08/06/2024,Bihar,Masoor Dal,80.03,,,,
6950,08/06/2024,Chandigarh,Masoor Dal,98.0,,,,
6951,08/06/2024,Chhattisgarh,Masoor Dal,89.5,,,,
6952,08/06/2024,Delhi,Masoor Dal,90.0,,,,
6953,08/06/2024,DNH and DD,Masoor Dal,95.0,,,,
6954,08/06/2024,Gujarat,Masoor Dal,95.83,,,,
6955,08/06/2024,Haryana,Masoor Dal,96.33,,,,
6956,08/06/2024,Himachal Pradesh,Masoor Dal,89.25,,,,
6957,08/06/2024,Jammu and Kashmir,Masoor Dal,101.6,,,,
6958,08/06/2024,Jharkhand,Masoor Dal,82.94,,,,
6959,08/06/2024,Karnataka,Masoor Dal,106.67,,,,
6960,08/06/2024,Madhya Pradesh,Masoor Dal,91.83,,,,
6961,08/06/2024,Maharashtra,Masoor Dal,96.68,,,,
6962,08/06/2024,Meghalaya,Masoor Dal,90.86,,,,
6963,08/06/2024,Mizoram,Masoor Dal,102.5,,,,
6964,08/06/2024,Nagaland,Masoor Dal,97.69,,,,
6965,08/06/2024,Odisha,Masoor Dal,83.27,,,,
6966,08/06/2024,Punjab,Masoor Dal,99.36,,,,
6967,08/06/2024,Rajasthan,Masoor Dal,91.88,,,,
6968,08/06/2024,Sikkim,Masoor Dal,101.25,,,,
6969,08/06/2024,Tamil Nadu,Masoor Dal,95.7,,,,
6970,08/06/2024,Telangana,Masoor Dal,95.0,,,,
6971,08/06/2024,Tripura,Masoor Dal,103.75,,,,
6972,08/06/2024,Uttar Pradesh,Masoor Dal,93.13,,,,
6973,08/06/2024,Uttarakhand,Masoor Dal,111.0,,,,
6974,08/06/2024,West Bengal,Masoor Dal,104.47,,,,
6975,09/06/2024,Andhra Pradesh,Masoor Dal,96.67,,,,
6976,09/06/2024,Arunachal pradesh,Masoor Dal,107.67,,,,
6977,09/06/2024,Assam,Masoor Dal,93.06,,,,
6978,09/06/2024,Bihar,Masoor Dal,80.33,,,,
6979,09/06/2024,Chandigarh,Masoor Dal,98.0,,,,
6980,09/06/2024,Chhattisgarh,Masoor Dal,82.67,,,,
6981,09/06/2024,Delhi,Masoor Dal,90.0,,,,
6982,09/06/2024,DNH and DD,Masoor Dal,95.0,,,,
6983,09/06/2024,Gujarat,Masoor Dal,95.0,,,,
6984,09/06/2024,Haryana,Masoor Dal,96.33,,,,
6985,09/06/2024,Himachal Pradesh,Masoor Dal,90.0,,,,
6986,09/06/2024,Jammu and Kashmir,Masoor Dal,100.0,,,,
6987,09/06/2024,Jharkhand,Masoor Dal,83.25,,,,
6988,09/06/2024,Karnataka,Masoor Dal,107.21,,,,
6989,09/06/2024,Madhya Pradesh,Masoor Dal,92.11,,,,
6990,09/06/2024,Maharashtra,Masoor Dal,96.68,,,,
6991,09/06/2024,Meghalaya,Masoor Dal,92.67,,,,
6992,09/06/2024,Mizoram,Masoor Dal,105.0,,,,
6993,09/06/2024,Odisha,Masoor Dal,82.6,,,,
6994,09/06/2024,Puducherry,Masoor Dal,90.0,,,,
6995,09/06/2024,Punjab,Masoor Dal,98.67,,,,
6996,09/06/2024,Rajasthan,Masoor Dal,90.6,,,,
6997,09/06/2024,Sikkim,Masoor Dal,105.0,,,,
6998,09/06/2024,Tamil Nadu,Masoor Dal,90.79,,,,
6999,09/06/2024,Telangana,Masoor Dal,93.5,,,,
7000,09/06/2024,Uttar Pradesh,Masoor Dal,93.21,,,,
7001,09/06/2024,West Bengal,Masoor Dal,105.69,,,,
7002,10/06/2024,Andaman and Nicobar,Masoor Dal,103.5,,,,
7003,10/06/2024,Andhra Pradesh,Masoor Dal,102.8,,,,
7004,10/06/2024,Arunachal pradesh,Masoor Dal,103.25,,,,
7005,10/06/2024,Assam,Masoor Dal,93.16,,,,
7006,10/06/2024,Bihar,Masoor Dal,80.0,,,,
7007,10/06/2024,Chhattisgarh,Masoor Dal,94.0,,,,
7008,10/06/2024,Delhi,Masoor Dal,90.0,,,,
7009,10/06/2024,DNH and DD,Masoor Dal,96.33,,,,
7010,10/06/2024,Goa,Masoor Dal,98.0,,,,
7011,10/06/2024,Gujarat,Masoor Dal,91.57,,,,
7012,10/06/2024,Haryana,Masoor Dal,99.0,,,,
7013,10/06/2024,Himachal Pradesh,Masoor Dal,89.33,,,,
7014,10/06/2024,Jammu and Kashmir,Masoor Dal,101.33,,,,
7015,10/06/2024,Jharkhand,Masoor Dal,82.37,,,,
7016,10/06/2024,Karnataka,Masoor Dal,106.84,,,,
7017,10/06/2024,Kerala,Masoor Dal,115.17,,,,
7018,10/06/2024,Madhya Pradesh,Masoor Dal,91.52,,,,
7019,10/06/2024,Maharashtra,Masoor Dal,96.42,,,,
7020,10/06/2024,Manipur,Masoor Dal,95.0,,,,
7021,10/06/2024,Meghalaya,Masoor Dal,89.8,,,,
7022,10/06/2024,Mizoram,Masoor Dal,99.55,,,,
7023,10/06/2024,Nagaland,Masoor Dal,98.21,,,,
7024,10/06/2024,Odisha,Masoor Dal,83.32,,,,
7025,10/06/2024,Puducherry,Masoor Dal,90.0,,,,
7026,10/06/2024,Punjab,Masoor Dal,99.0,,,,
7027,10/06/2024,Rajasthan,Masoor Dal,91.07,,,,
7028,10/06/2024,Sikkim,Masoor Dal,101.0,,,,
7029,10/06/2024,Tamil Nadu,Masoor Dal,94.11,,,,
7030,10/06/2024,Telangana,Masoor Dal,93.3,,,,
7031,10/06/2024,Tripura,Masoor Dal,103.75,,,,
7032,10/06/2024,Uttar Pradesh,Masoor Dal,93.6,,,,
7033,10/06/2024,Uttarakhand,Masoor Dal,99.25,,,,
7034,10/06/2024,West Bengal,Masoor Dal,106.3,,,,
7035,11/06/2024,Andaman and Nicobar,Masoor Dal,101.0,,,,
7036,11/06/2024,Andhra Pradesh,Masoor Dal,97.5,,,,
7037,11/06/2024,Arunachal pradesh,Masoor Dal,107.67,,,,
7038,11/06/2024,Assam,Masoor Dal,92.48,,,,
7039,11/06/2024,Bihar,Masoor Dal,80.06,,,,
7040,11/06/2024,Chandigarh,Masoor Dal,98.0,,,,
7041,11/06/2024,Chhattisgarh,Masoor Dal,96.0,,,,
7042,11/06/2024,Delhi,Masoor Dal,90.0,,,,
7043,11/06/2024,DNH and DD,Masoor Dal,96.33,,,,
7044,11/06/2024,Goa,Masoor Dal,98.0,,,,
7045,11/06/2024,Gujarat,Masoor Dal,91.71,,,,
7046,11/06/2024,Haryana,Masoor Dal,96.25,,,,
7047,11/06/2024,Himachal Pradesh,Masoor Dal,88.82,,,,
7048,11/06/2024,Jammu and Kashmir,Masoor Dal,103.5,,,,
7049,11/06/2024,Jharkhand,Masoor Dal,82.26,,,,
7050,11/06/2024,Karnataka,Masoor Dal,106.88,,,,
7051,11/06/2024,Kerala,Masoor Dal,116.55,,,,
7052,11/06/2024,Madhya Pradesh,Masoor Dal,91.8,,,,
7053,11/06/2024,Maharashtra,Masoor Dal,96.42,,,,
7054,11/06/2024,Meghalaya,Masoor Dal,90.0,,,,
7055,11/06/2024,Mizoram,Masoor Dal,99.55,,,,
7056,11/06/2024,Nagaland,Masoor Dal,98.33,,,,
7057,11/06/2024,Odisha,Masoor Dal,83.15,,,,
7058,11/06/2024,Puducherry,Masoor Dal,90.0,,,,
7059,11/06/2024,Punjab,Masoor Dal,98.87,,,,
7060,11/06/2024,Rajasthan,Masoor Dal,89.62,,,,
7061,11/06/2024,Sikkim,Masoor Dal,98.75,,,,
7062,11/06/2024,Tamil Nadu,Masoor Dal,94.03,,,,
7063,11/06/2024,Telangana,Masoor Dal,93.4,,,,
7064,11/06/2024,Tripura,Masoor Dal,103.75,,,,
7065,11/06/2024,Uttar Pradesh,Masoor Dal,93.8,,,,
7066,11/06/2024,Uttarakhand,Masoor Dal,99.0,,,,
7067,11/06/2024,West Bengal,Masoor Dal,106.26,,,,
7068,12/06/2024,Andaman and Nicobar,Masoor Dal,101.67,,,,
7069,12/06/2024,Andhra Pradesh,Masoor Dal,102.8,,,,
7070,12/06/2024,Arunachal pradesh,Masoor Dal,102.75,,,,
7071,12/06/2024,Assam,Masoor Dal,91.29,,,,
7072,12/06/2024,Bihar,Masoor Dal,80.06,,,,
7073,12/06/2024,Chandigarh,Masoor Dal,98.0,,,,
7074,12/06/2024,Chhattisgarh,Masoor Dal,97.0,,,,
7075,12/06/2024,Delhi,Masoor Dal,90.0,,,,
7076,12/06/2024,DNH and DD,Masoor Dal,96.33,,,,
7077,12/06/2024,Goa,Masoor Dal,97.0,,,,
7078,12/06/2024,Gujarat,Masoor Dal,92.75,,,,
7079,12/06/2024,Haryana,Masoor Dal,96.25,,,,
7080,12/06/2024,Himachal Pradesh,Masoor Dal,89.42,,,,
7081,12/06/2024,Jammu and Kashmir,Masoor Dal,100.75,,,,
7082,12/06/2024,Jharkhand,Masoor Dal,82.67,,,,
7083,12/06/2024,Karnataka,Masoor Dal,105.62,,,,
7084,12/06/2024,Kerala,Masoor Dal,119.0,,,,
7085,12/06/2024,Madhya Pradesh,Masoor Dal,91.74,,,,
7086,12/06/2024,Maharashtra,Masoor Dal,96.37,,,,
7087,12/06/2024,Manipur,Masoor Dal,95.0,,,,
7088,12/06/2024,Meghalaya,Masoor Dal,90.1,,,,
7089,12/06/2024,Mizoram,Masoor Dal,99.55,,,,
7090,12/06/2024,Nagaland,Masoor Dal,97.38,,,,
7091,12/06/2024,Odisha,Masoor Dal,82.72,,,,
7092,12/06/2024,Puducherry,Masoor Dal,90.0,,,,
7093,12/06/2024,Punjab,Masoor Dal,98.6,,,,
7094,12/06/2024,Rajasthan,Masoor Dal,89.75,,,,
7095,12/06/2024,Sikkim,Masoor Dal,101.0,,,,
7096,12/06/2024,Tamil Nadu,Masoor Dal,93.52,,,,
7097,12/06/2024,Telangana,Masoor Dal,93.4,,,,
7098,12/06/2024,Tripura,Masoor Dal,103.75,,,,
7099,12/06/2024,Uttar Pradesh,Masoor Dal,93.67,,,,
7100,12/06/2024,Uttarakhand,Masoor Dal,99.25,,,,
7101,12/06/2024,West Bengal,Masoor Dal,105.38,,,,
7102,13/06/2024,Andaman and Nicobar,Masoor Dal,101.33,,,,
7103,13/06/2024,Andhra Pradesh,Masoor Dal,102.8,,,,
7104,13/06/2024,Arunachal pradesh,Masoor Dal,106.67,,,,
7105,13/06/2024,Assam,Masoor Dal,92.27,,,,
7106,13/06/2024,Bihar,Masoor Dal,80.24,,,,
7107,13/06/2024,Chandigarh,Masoor Dal,98.0,,,,
7108,13/06/2024,Chhattisgarh,Masoor Dal,94.0,,,,
7109,13/06/2024,Delhi,Masoor Dal,90.0,,,,
7110,13/06/2024,DNH and DD,Masoor Dal,95.67,,,,
7111,13/06/2024,Goa,Masoor Dal,97.0,,,,
7112,13/06/2024,Gujarat,Masoor Dal,92.75,,,,
7113,13/06/2024,Haryana,Masoor Dal,96.25,,,,
7114,13/06/2024,Himachal Pradesh,Masoor Dal,89.42,,,,
7115,13/06/2024,Jammu and Kashmir,Masoor Dal,100.75,,,,
7116,13/06/2024,Jharkhand,Masoor Dal,82.5,,,,
7117,13/06/2024,Karnataka,Masoor Dal,106.94,,,,
7118,13/06/2024,Kerala,Masoor Dal,116.27,,,,
7119,13/06/2024,Madhya Pradesh,Masoor Dal,91.66,,,,
7120,13/06/2024,Maharashtra,Masoor Dal,96.42,,,,
7121,13/06/2024,Manipur,Masoor Dal,95.0,,,,
7122,13/06/2024,Meghalaya,Masoor Dal,90.1,,,,
7123,13/06/2024,Mizoram,Masoor Dal,100.0,,,,
7124,13/06/2024,Nagaland,Masoor Dal,98.21,,,,
7125,13/06/2024,Odisha,Masoor Dal,82.67,,,,
7126,13/06/2024,Puducherry,Masoor Dal,90.0,,,,
7127,13/06/2024,Punjab,Masoor Dal,99.21,,,,
7128,13/06/2024,Rajasthan,Masoor Dal,91.03,,,,
7129,13/06/2024,Sikkim,Masoor Dal,101.0,,,,
7130,13/06/2024,Tamil Nadu,Masoor Dal,94.03,,,,
7131,13/06/2024,Telangana,Masoor Dal,93.4,,,,
7132,13/06/2024,Tripura,Masoor Dal,103.75,,,,
7133,13/06/2024,Uttar Pradesh,Masoor Dal,93.71,,,,
7134,13/06/2024,Uttarakhand,Masoor Dal,100.33,,,,
7135,13/06/2024,West Bengal,Masoor Dal,106.35,,,,
7136,14/06/2024,Andaman and Nicobar,Masoor Dal,102.33,,,,
7137,14/06/2024,Andhra Pradesh,Masoor Dal,104.5,,,,
7138,14/06/2024,Arunachal pradesh,Masoor Dal,96.67,,,,
7139,14/06/2024,Assam,Masoor Dal,92.37,,,,
7140,14/06/2024,Bihar,Masoor Dal,80.24,,,,
7141,14/06/2024,Chandigarh,Masoor Dal,98.0,,,,
7142,14/06/2024,Chhattisgarh,Masoor Dal,92.0,,,,
7143,14/06/2024,Delhi,Masoor Dal,90.0,,,,
7144,14/06/2024,DNH and DD,Masoor Dal,95.67,,,,
7145,14/06/2024,Goa,Masoor Dal,97.0,,,,
7146,14/06/2024,Gujarat,Masoor Dal,92.88,,,,
7147,14/06/2024,Haryana,Masoor Dal,96.25,,,,
7148,14/06/2024,Himachal Pradesh,Masoor Dal,89.5,,,,
7149,14/06/2024,Jammu and Kashmir,Masoor Dal,100.75,,,,
7150,14/06/2024,Jharkhand,Masoor Dal,82.53,,,,
7151,14/06/2024,Karnataka,Masoor Dal,107.0,,,,
7152,14/06/2024,Kerala,Masoor Dal,117.9,,,,
7153,14/06/2024,Madhya Pradesh,Masoor Dal,91.85,,,,
7154,14/06/2024,Maharashtra,Masoor Dal,96.37,,,,
7155,14/06/2024,Manipur,Masoor Dal,95.0,,,,
7156,14/06/2024,Meghalaya,Masoor Dal,90.0,,,,
7157,14/06/2024,Mizoram,Masoor Dal,100.0,,,,
7158,14/06/2024,Nagaland,Masoor Dal,97.38,,,,
7159,14/06/2024,Odisha,Masoor Dal,83.56,,,,
7160,14/06/2024,Puducherry,Masoor Dal,90.0,,,,
7161,14/06/2024,Punjab,Masoor Dal,97.71,,,,
7162,14/06/2024,Rajasthan,Masoor Dal,90.0,,,,
7163,14/06/2024,Sikkim,Masoor Dal,97.5,,,,
7164,14/06/2024,Tamil Nadu,Masoor Dal,94.14,,,,
7165,14/06/2024,Telangana,Masoor Dal,94.2,,,,
7166,14/06/2024,Tripura,Masoor Dal,103.75,,,,
7167,14/06/2024,Uttar Pradesh,Masoor Dal,93.79,,,,
7168,14/06/2024,Uttarakhand,Masoor Dal,100.0,,,,
7169,14/06/2024,West Bengal,Masoor Dal,106.39,,,,
7170,15/06/2024,Andaman and Nicobar,Masoor Dal,101.67,,,,
7171,15/06/2024,Andhra Pradesh,Masoor Dal,101.6,,,,
7172,15/06/2024,Arunachal pradesh,Masoor Dal,110.0,,,,
7173,15/06/2024,Assam,Masoor Dal,91.5,,,,
7174,15/06/2024,Bihar,Masoor Dal,80.37,,,,
7175,15/06/2024,Chandigarh,Masoor Dal,98.0,,,,
7176,15/06/2024,Chhattisgarh,Masoor Dal,87.2,,,,
7177,15/06/2024,Delhi,Masoor Dal,90.0,,,,
7178,15/06/2024,DNH and DD,Masoor Dal,95.67,,,,
7179,15/06/2024,Gujarat,Masoor Dal,91.71,,,,
7180,15/06/2024,Haryana,Masoor Dal,96.33,,,,
7181,15/06/2024,Himachal Pradesh,Masoor Dal,89.5,,,,
7182,15/06/2024,Jammu and Kashmir,Masoor Dal,100.5,,,,
7183,15/06/2024,Jharkhand,Masoor Dal,82.58,,,,
7184,15/06/2024,Karnataka,Masoor Dal,107.32,,,,
7185,15/06/2024,Kerala,Masoor Dal,118.0,,,,
7186,15/06/2024,Madhya Pradesh,Masoor Dal,91.65,,,,
7187,15/06/2024,Maharashtra,Masoor Dal,96.16,,,,
7188,15/06/2024,Meghalaya,Masoor Dal,89.75,,,,
7189,15/06/2024,Mizoram,Masoor Dal,105.0,,,,
7190,15/06/2024,Nagaland,Masoor Dal,97.38,,,,
7191,15/06/2024,Odisha,Masoor Dal,83.11,,,,
7192,15/06/2024,Puducherry,Masoor Dal,90.0,,,,
7193,15/06/2024,Punjab,Masoor Dal,98.29,,,,
7194,15/06/2024,Rajasthan,Masoor Dal,87.6,,,,
7195,15/06/2024,Sikkim,Masoor Dal,97.5,,,,
7196,15/06/2024,Tamil Nadu,Masoor Dal,93.95,,,,
7197,15/06/2024,Telangana,Masoor Dal,93.3,,,,
7198,15/06/2024,Tripura,Masoor Dal,103.75,,,,
7199,15/06/2024,Uttar Pradesh,Masoor Dal,93.47,,,,
7200,15/06/2024,Uttarakhand,Masoor Dal,99.25,,,,
7201,15/06/2024,West Bengal,Masoor Dal,104.44,,,,
7202,16/06/2024,Andhra Pradesh,Masoor Dal,102.0,,,,
7203,16/06/2024,Arunachal pradesh,Masoor Dal,110.0,,,,
7204,16/06/2024,Assam,Masoor Dal,93.33,,,,
7205,16/06/2024,Bihar,Masoor Dal,80.19,,,,
7206,16/06/2024,Chandigarh,Masoor Dal,98.0,,,,
7207,16/06/2024,Chhattisgarh,Masoor Dal,87.2,,,,
7208,16/06/2024,Delhi,Masoor Dal,90.0,,,,
7209,16/06/2024,DNH and DD,Masoor Dal,95.67,,,,
7210,16/06/2024,Gujarat,Masoor Dal,99.33,,,,
7211,16/06/2024,Haryana,Masoor Dal,82.0,,,,
7212,16/06/2024,Himachal Pradesh,Masoor Dal,89.5,,,,
7213,16/06/2024,Jammu and Kashmir,Masoor Dal,100.0,,,,
7214,16/06/2024,Jharkhand,Masoor Dal,83.67,,,,
7215,16/06/2024,Karnataka,Masoor Dal,105.6,,,,
7216,16/06/2024,Madhya Pradesh,Masoor Dal,92.45,,,,
7217,16/06/2024,Maharashtra,Masoor Dal,96.32,,,,
7218,16/06/2024,Meghalaya,Masoor Dal,93.67,,,,
7219,16/06/2024,Mizoram,Masoor Dal,105.0,,,,
7220,16/06/2024,Odisha,Masoor Dal,83.56,,,,
7221,16/06/2024,Puducherry,Masoor Dal,90.0,,,,
7222,16/06/2024,Punjab,Masoor Dal,96.92,,,,
7223,16/06/2024,Rajasthan,Masoor Dal,86.33,,,,
7224,16/06/2024,Sikkim,Masoor Dal,97.5,,,,
7225,16/06/2024,Tamil Nadu,Masoor Dal,95.06,,,,
7226,16/06/2024,Telangana,Masoor Dal,94.0,,,,
7227,16/06/2024,Uttar Pradesh,Masoor Dal,93.88,,,,
7228,16/06/2024,Uttarakhand,Masoor Dal,111.0,,,,
7229,16/06/2024,West Bengal,Masoor Dal,106.23,,,,
7230,17/06/2024,Andaman and Nicobar,Masoor Dal,112.0,,,,
7231,17/06/2024,Andhra Pradesh,Masoor Dal,101.6,,,,
7232,17/06/2024,Arunachal pradesh,Masoor Dal,106.67,,,,
7233,17/06/2024,Assam,Masoor Dal,92.0,,,,
7234,17/06/2024,Bihar,Masoor Dal,80.69,,,,
7235,17/06/2024,Chandigarh,Masoor Dal,98.0,,,,
7236,17/06/2024,Chhattisgarh,Masoor Dal,89.5,,,,
7237,17/06/2024,Delhi,Masoor Dal,90.0,,,,
7238,17/06/2024,DNH and DD,Masoor Dal,95.33,,,,
7239,17/06/2024,Gujarat,Masoor Dal,95.75,,,,
7240,17/06/2024,Haryana,Masoor Dal,96.25,,,,
7241,17/06/2024,Himachal Pradesh,Masoor Dal,89.58,,,,
7242,17/06/2024,Jammu and Kashmir,Masoor Dal,100.0,,,,
7243,17/06/2024,Jharkhand,Masoor Dal,83.44,,,,
7244,17/06/2024,Karnataka,Masoor Dal,107.29,,,,
7245,17/06/2024,Madhya Pradesh,Masoor Dal,91.71,,,,
7246,17/06/2024,Maharashtra,Masoor Dal,96.42,,,,
7247,17/06/2024,Meghalaya,Masoor Dal,91.43,,,,
7248,17/06/2024,Mizoram,Masoor Dal,100.13,,,,
7249,17/06/2024,Nagaland,Masoor Dal,97.38,,,,
